full_phrase,present_yo,present_tú,present_usted,present_nosotros,present_vosotros,present_ustedes,incomplete_past_yo,incomplete_past_tú,incomplete_past_usted,incomplete_past_nosotros,incomplete_past_vosotros,incomplete_past_ustedes,past_yo,past_tú,past_usted,past_nosotros,past_vosotros,past_ustedes,future_yo,future_tú,future_usted,future_nosotros,future_vosotros,future_ustedes,conditional_yo,conditional_tú,conditional_usted,conditional_nosotros,conditional_vosotros,conditional_ustedes,present_subjective_yo,present_subjective_tú,present_subjective_usted,present_subjective_nosotros,present_subjective_vosotros,present_subjective_ustedes,past_subjective_yo,past_subjective_tú,past_subjective_usted,past_subjective_nosotros,past_subjective_vosotros,past_subjective_ustedes,imperative_positive_yo,imperative_positive_tú,imperative_positive_usted,imperative_positive_nosotros,imperative_positive_vosotros,imperative_positive_ustedes,imperative_negative_yo,imperative_negative_tú,imperative_negative_usted,imperative_negative_nosotros,imperative_negative_vosotros,imperative_negative_ustedes,gerund,past_participle,adjective
"criar","crío","crías","cría","criamos","criáis","crían","criaba","criabas","criaba","criábamos","criabais","criaban","crié","criaste","crió","criamos","criasteis","criaron","criaré","criarás","criará","criaremos","criaréis","criarán","criaría","criarías","criaría","criaríamos","criaríais","criarían","críe","críes","críe","criemos","criéis","críen","criara","criaras","criara","criáramos","criarais","criaran",,"cría","críe","criemos","criad","críen",,"críes","críe","criemos","criéis","críen","criando","criado","criado"
"enviar","envío","envías","envía","enviamos","enviáis","envían","enviaba","enviabas","enviaba","enviábamos","enviabais","enviaban","envié","enviaste","envió","enviamos","enviasteis","enviaron","enviaré","enviarás","enviará","enviaremos","enviaréis","enviarán","enviaría","enviarías","enviaría","enviaríamos","enviaríais","enviarían","envíe","envíes","envíe","enviemos","enviéis","envíen","enviara","enviaras","enviara","enviáramos","enviarais","enviaran",,"envía","envíe","enviemos","enviad","envíen",,"envíes","envíe","enviemos","enviéis","envíen","enviando","enviado","enviado"
"esquiar","esquío","esquías","esquía","esquiamos","esquiáis","esquían","esquiaba","esquiabas","esquiaba","esquiábamos","esquiabais","esquiaban","esquié","esquiaste","esquió","esquiamos","esquiasteis","esquiaron","esquiaré","esquiarás","esquiará","esquiaremos","esquiaréis","esquiarán","esquiaría","esquiarías","esquiaría","esquiaríamos","esquiaríais","esquiarían","esquíe","esquíes","esquíe","esquiemos","esquiéis","esquíen","esquiara","esquiaras","esquiara","esquiáramos","esquiarais","esquiaran",,"esquía","esquíe","esquiemos","esquiad","esquíen",,"esquíes","esquíe","esquiemos","esquiéis","esquíen","esquiando","esquiado","esquiado"
"fiar","fío","fías","fía","fiamos","fiáis","fían","fiaba","fiabas","fiaba","fiábamos","fiabais","fiaban","fié","fiaste","fió","fiamos","fiasteis","fiaron","fiaré","fiarás","fiará","fiaremos","fiaréis","fiarán","fiaría","fiarías","fiaría","fiaríamos","fiaríais","fiarían","fíe","fíes","fíe","fiemos","fiéis","fíen","fiara","fiaras","fiara","fiáramos","fiarais","fiaran",,"fía","fíe","fiemos","fiad","fíen",,"fíes","fíe","fiemos","fiéis","fíen","fiando","fiado","fiado"
"guiar","guío","guías","guía","guiamos","guiáis","guían","guiaba","guiabas","guiaba","guiábamos","guiabais","guiaban","guié","guiaste","guió","guiamos","guiasteis","guiaron","guiaré","guiarás","guiará","guiaremos","guiaréis","guiarán","guiaría","guiarías","guiaría","guiaríamos","guiaríais","guiarían","guíe","guíes","guíe","guiemos","guiéis","guíen","guiara","guiaras","guiara","guiáramos","guiarais","guiaran",,"guía","guíe","guiemos","guiad","guíen",,"guíes","guíe","guiemos","guiéis","guíen","guiando","guiado","guiado"
"telegrafiar","telegrafío","telegrafías","telegrafía","telegrafiamos","telegrafiáis","telegrafían","telegrafiaba","telegrafiabas","telegrafiaba","telegrafiábamos","telegrafiabais","telegrafiaban","telegrafié","telegrafiaste","telegrafió","telegrafiamos","telegrafiasteis","telegrafiaron","telegrafiaré","telegrafiarás","telegrafiará","telegrafiaremos","telegrafiaréis","telegrafiarán","telegrafiaría","telegrafiarías","telegrafiaría","telegrafiaríamos","telegrafiaríais","telegrafiarían","telegrafíe","telegrafíes","telegrafíe","telegrafiemos","telegrafiéis","telegrafíen","telegrafiara","telegrafiaras","telegrafiara","telegrafiáramos","telegrafiarais","telegrafiaran",,"telegrafía","telegrafíe","telegrafiemos","telegrafiad","telegrafíen",,"telegrafíes","telegrafíe","telegrafiemos","telegrafiéis","telegrafíen","telegrafiando","telegrafiado","telegrafiado"
"vaciar","vacío","vacías","vacía","vaciamos","vaciáis","vacían","vaciaba","vaciabas","vaciaba","vaciábamos","vaciabais","vaciaban","vacié","vaciaste","vació","vaciamos","vaciasteis","vaciaron","vaciaré","vaciarás","vaciará","vaciaremos","vaciaréis","vaciarán","vaciaría","vaciarías","vaciaría","vaciaríamos","vaciaríais","vaciarían","vacíe","vacíes","vacíe","vaciemos","vaciéis","vacíen","vaciara","vaciaras","vaciara","vaciáramos","vaciarais","vaciaran",,"vacía","vacíe","vaciemos","vaciad","vacíen",,"vacíes","vacíe","vaciemos","vaciéis","vacíen","vaciando","vaciado","vaciado"
