full_phrase,present_yo,present_tú,present_usted,present_nosotros,present_vosotros,present_ustedes,incomplete_past_yo,incomplete_past_tú,incomplete_past_usted,incomplete_past_nosotros,incomplete_past_vosotros,incomplete_past_ustedes,past_yo,past_tú,past_usted,past_nosotros,past_vosotros,past_ustedes,future_yo,future_tú,future_usted,future_nosotros,future_vosotros,future_ustedes,conditional_yo,conditional_tú,conditional_usted,conditional_nosotros,conditional_vosotros,conditional_ustedes,present_subjective_yo,present_subjective_tú,present_subjective_usted,present_subjective_nosotros,present_subjective_vosotros,present_subjective_ustedes,past_subjective_yo,past_subjective_tú,past_subjective_usted,past_subjective_nosotros,past_subjective_vosotros,past_subjective_ustedes,imperative_positive_yo,imperative_positive_tú,imperative_positive_usted,imperative_positive_nosotros,imperative_positive_vosotros,imperative_positive_ustedes,imperative_negative_yo,imperative_negative_tú,imperative_negative_usted,imperative_negative_nosotros,imperative_negative_vosotros,imperative_negative_ustedes,gerund,past_participle,adjective
"averiguar","averiguo","averiguas","averigua","averiguamos","averiguáis","averiguan","averiguaba","averiguabas","averiguaba","averiguábamos","averiguabais","averiguaban","averigüé","averiguaste","averiguó","averiguamos","averiguasteis","averiguaron","averiguaré","averiguarás","averiguará","averiguaremos","averiguaréis","averiguarán","averiguaría","averiguarías","averiguaría","averiguaríamos","averiguaríais","averiguarían","averigüe","averigües","averigüe","averigüemos","averigüéis","averigüen","averiguara","averiguaras","averiguara","averiguáramos","averiguarais","averiguaran",,"averigua","averigüe","averigüemos","averiguad","averigüen",,"averigües","averigüe","averigüemos","averigüéis","averigüen","averiguando","averiguado","averiguado"
