full_phrase,present_yo,present_tú,present_usted,present_nosotros,present_vosotros,present_ustedes,incomplete_past_yo,incomplete_past_tú,incomplete_past_usted,incomplete_past_nosotros,incomplete_past_vosotros,incomplete_past_ustedes,past_yo,past_tú,past_usted,past_nosotros,past_vosotros,past_ustedes,future_yo,future_tú,future_usted,future_nosotros,future_vosotros,future_ustedes,conditional_yo,conditional_tú,conditional_usted,conditional_nosotros,conditional_vosotros,conditional_ustedes,present_subjective_yo,present_subjective_tú,present_subjective_usted,present_subjective_nosotros,present_subjective_vosotros,present_subjective_ustedes,past_subjective_yo,past_subjective_tú,past_subjective_usted,past_subjective_nosotros,past_subjective_vosotros,past_subjective_ustedes,imperative_positive_yo,imperative_positive_tú,imperative_positive_usted,imperative_positive_nosotros,imperative_positive_vosotros,imperative_positive_ustedes,imperative_negative_yo,imperative_negative_tú,imperative_negative_usted,imperative_negative_nosotros,imperative_negative_vosotros,imperative_negative_ustedes,gerund,past_participle,adjective
"bullir","bullo","bulles","bulle","bullimos","bullís","bullen","bullía","bullías","bullía","bullíamos","bullíais","bullían","bullí","bulliste","bulló","bullimos","bullisteis","bulleron","bulliré","bullirás","bullirá","bulliremos","bulliréis","bullirán","bulliría","bullirías","bulliría","bulliríamos","bulliríais","bullirían","bulla","bullas","bulla","bullamos","bulláis","bullan","bullera","bulleras","bullera","bulléramos","bullerais","bulleran",,"bulle","bulla","bullamos","bullid","bullan",,"bullas","bulla","bullamos","bulláis","bullan","bullendo","bullido","bullido"
"gruñir","gruño","gruñes","gruñe","gruñimos","gruñís","gruñen","gruñía","gruñías","gruñía","gruñíamos","gruñíais","gruñían","gruñí","gruñiste","gruñó","gruñimos","gruñisteis","gruñeron","gruñiré","gruñirás","gruñirá","gruñiremos","gruñiréis","gruñirán","gruñiría","gruñirías","gruñiría","gruñiríamos","gruñiríais","gruñirían","gruña","gruñas","gruña","gruñamos","gruñáis","gruñan","gruñera","gruñeras","gruñera","gruñéramos","gruñerais","gruñeran",,"gruñe","gruña","gruñamos","gruñid","gruñan",,"gruñas","gruña","gruñamos","gruñáis","gruñan","gruñendo","gruñido","gruñido"
"reñir","riño","riñes","riñe","reñimos","reñís","riñen","reñía","reñías","reñía","reñíamos","reñíais","reñían","reñí","reñiste","riñó","reñimos","reñisteis","riñeron","reñiré","reñirás","reñirá","reñiremos","reñiréis","reñirán","reñiría","reñirías","reñiría","reñiríamos","reñiríais","reñirían","riña","riñas","riña","riñamos","riñáis","riñan","riñera","riñeras","riñera","riñéramos","riñerais","riñeran",,"riñe","riña","riñamos","reñid","riñan",,"riñas","riña","riñamos","riñáis","riñan","riñendo","reñido","reñido"
"tañer","taño","tañes","tañe","tañemos","tañéis","tañen","tañía","tañías","tañía","tañíamos","tañíais","tañían","tañí","tañiste","tañó","tañimos","tañisteis","tañeron","tañeré","tañerás","tañerá","tañeremos","tañeréis","tañerán","tañería","tañerías","tañería","tañeríamos","tañeríais","tañerían","taña","tañas","taña","tañamos","tañáis","tañan","tañera","tañeras","tañera","tañéramos","tañerais","tañeran",,"tañe","taña","tañamos","tañed","tañan",,"tañas","taña","tañamos","tañáis","tañan","tañendo","tañido","tañido"
