full_phrase,present_yo,present_tú,present_usted,present_nosotros,present_vosotros,present_ustedes,incomplete_past_yo,incomplete_past_tú,incomplete_past_usted,incomplete_past_nosotros,incomplete_past_vosotros,incomplete_past_ustedes,past_yo,past_tú,past_usted,past_nosotros,past_vosotros,past_ustedes,future_yo,future_tú,future_usted,future_nosotros,future_vosotros,future_ustedes,conditional_yo,conditional_tú,conditional_usted,conditional_nosotros,conditional_vosotros,conditional_ustedes,present_subjective_yo,present_subjective_tú,present_subjective_usted,present_subjective_nosotros,present_subjective_vosotros,present_subjective_ustedes,past_subjective_yo,past_subjective_tú,past_subjective_usted,past_subjective_nosotros,past_subjective_vosotros,past_subjective_ustedes,imperative_positive_yo,imperative_positive_tú,imperative_positive_usted,imperative_positive_nosotros,imperative_positive_vosotros,imperative_positive_ustedes,imperative_negative_yo,imperative_negative_tú,imperative_negative_usted,imperative_negative_nosotros,imperative_negative_vosotros,imperative_negative_ustedes,gerund,past_participle,adjective
"dormir","duermo","duermes","duerme","dormimos","dormís","duermen","dormía","dormías","dormía","dormíamos","dormíais","dormían","dormí","dormiste","durmió","dormimos","dormisteis","durmieron","dormiré","dormirás","dormirá","dormiremos","dormiréis","dormirán","dormiría","dormirías","dormiría","dormiríamos","dormiríais","dormirían","duerma","duermas","duerma","durmamos","durmáis","duerman","durmiera","durmieras","durmiera","durmiéramos","durmierais","durmieran",,"duerme","duerma","durmamos","dormid","duerman",,"duermas","duerma","durmamos","durmáis","duerman","durmiendo","dormido","dormido"
"morir","muero","mueres","muere","morimos","morís","mueren","moría","morías","moría","moríamos","moríais","morían","morí","moriste","murió","morimos","moristeis","murieron","moriré","morirás","morirá","moriremos","moriréis","morirán","moriría","morirías","moriría","moriríamos","moriríais","morirían","muera","mueras","muera","muramos","muráis","mueran","muriera","murieras","muriera","muriéramos","murierais","murieran",,"muere","muera","muramos","morid","mueran",,"mueras","muera","muramos","muráis","mueran","muriendo","muerto","muerto"
